movieId,companyId
3581,2230
3584,451
3584,2231
3584,2232
3587,2233
3590,31
3590,2234
3591,7
3591,2042
3591,2020
3592,168
3592,130
3592,2235
3592,169
3592,2236
3592,2237
3592,2238
3592,2239
3592,2240
3593,5
3593,2073
3593,2241
3593,52
3593,2242
3594,31
3596,23
3596,178
3597,2243
3598,50
3598,2244
3599,37
3604,5
3606,37
3608,5
3608,1418
3614,31
3614,63
3614,29
3615,21
3615,110
3616,31
3617,1188
3617,2245
3618,1188
3619,94
3619,2186
3622,994
3622,2246
3622,2247
3623,15
3623,611
3624,1755
3624,729
3624,9
3626,2248
3626,1155
3626,2249
3626,2250
3626,2251
3627,2252
3627,2253
3629,27
3629,2117
3632,27
3632,2117
3633,27
3633,28
3634,15
3634,1346
3634,2254
3635,27
3635,28
3635,1244
3637,857
3637,694
3637,1858
3637,2255
3637,2256
3638,27
3638,28
3638,1244
3639,27
3639,28
3639,1244
3640,2117
3641,27
3641,2117
3641,2257
3643,946
3646,7
3646,11
3648,2258
3648,1741
3649,15
3649,957
3652,2259
3652,2260
3652,2261
3653,1949
3654,31
3654,2262
3655,2263
3655,2264
3655,2265
3658,1741
3660,303
3661,303
3662,303
3663,303
3664,303
3667,2266
3667,2267
3668,15
3668,624
3668,2268
3668,588
3669,5
3669,52
3671,5
3671,994
3672,2269
3673,21
3673,642
3673,2269
3673,2270
3674,2269
3675,15
3676,2271
3677,2272
3678,27
3678,2273
3679,2274
3680,2275
3681,487
3681,27
3681,692
3681,2276
3682,179
3682,5
3683,960
3683,2277
3683,2278
3684,7
3684,1399
3684,816
3684,479
3685,7
3685,2208
3686,31
3686,2279
3687,65
3687,857
3687,1858
3687,2280
3687,2281
3688,7
3688,1493
3688,2282
3689,7
3689,2283
3690,7
3690,919
3690,1493
3690,2282
3691,23
3691,2284
3692,1463
3693,1463
3694,1463
3695,1463
3696,2
3696,1367
3697,7
3697,1174
3697,286
3697,56
3698,824
3698,1426
3698,288
3698,2285
3699,31
3699,1499
3699,2286
3701,7
3701,1842
3702,92
3702,2287
3702,1044
3702,2288
3703,5
3703,92
3704,92
3705,23
3705,4
3705,2289
3706,39
3706,2
3706,2290
3706,2291
3707,37
3707,947
3707,1451
3707,2292
3707,2293
3708,37
3708,23
3708,58
3709,31
3709,1081
3709,2294
3710,1010
3710,56
3711,50
3711,1477
3711,35
3711,169
3711,2295
3711,886
3711,2296
3711,2297
3711,99
3712,15
3713,1503
3713,2298
3714,5
3714,2299
3715,5
3715,2300
3716,37
3716,2145
3717,1154
3717,9
3719,50
3719,165
3719,1258
3719,1224
3719,2301
3719,2302
3720,208
3720,2303
3720,1179
3720,1721
3720,196
3720,139
3720,70
3720,190
3720,191
3720,2304
3720,2305
3720,2306
3720,2307
3720,2308
3720,2309
3720,1029
3723,55
3723,432
3723,5
3723,39
3723,1027
3723,182
3723,2310
3723,2311
3724,27
3724,1351
3724,2312
3725,31
3725,1419
3725,2313
3726,265
3726,2314
3727,1037
3727,2315
3727,2316
3728,399
3729,37
3729,2317
3730,15
3730,942
3730,2318
3731,27
3731,2319
3732,7
3732,2190
3733,7
3733,2320
3735,15
3735,2321
3735,2141
3736,15
3737,2254
3738,23
3738,952
3739,15
3740,7
3740,1426
3741,5
3741,2322
3741,2323
3741,2324
3742,948
3742,2325
3743,132
3743,1693
3744,15
3744,16
3744,424
3744,2326
3744,2317
3745,7
3745,1124
3745,1230
3746,72
3746,76
3746,2327
3746,2328
3746,591
3747,2329
3751,1188
3751,649
3751,1519
3751,1390
3752,7
3752,2330
3753,31
3753,793
3753,384
3753,732
3753,1652
3754,23
3754,348
3754,1060
3754,2331
3754,2332
3754,2333
3755,5
3755,2334
3755,1185
3756,332
3756,214
3758,63
3758,782
3758,2335
3758,2336
3760,2337
3760,1977
3760,2338
3761,35
3763,451
3764,451
3764,2339
3765,451
3766,1556
3766,1557
3767,1556
3767,1557
3768,1556
3768,1557
3769,27
3769,179
3770,7
3770,1456
3770,2340
3770,2341
3771,31
3773,63
3774,63
3783,208
3783,427
3783,441
3783,741
3784,21
3784,2342
3784,2343
3785,2344
3785,2345
3785,132
3785,2346
3786,1485
3786,712
3786,2347
3787,2348
3788,37
3788,2349
3788,1398
3789,1806
3789,1044
3789,2350
3789,2351
3790,2352
3791,15
3791,1848
3791,843
3792,27
3792,1476
3792,1477
3793,7
3793,2065
3793,113
3794,913
3794,2353
3794,2354
3797,52
3798,1188
3798,7
3798,2355
3799,1286
3799,2006
3799,2356
3799,541
3799,2357
3799,2358
3799,2009
3799,2010
3799,2012
3799,2359
3801,31
3802,5
3802,52
3806,31
3806,2262
3807,31
3807,2360
3808,690
3808,691
3808,2361
3808,1046
3809,778
3809,9
3810,5
3810,52
3811,2362
3812,27
3813,27
3814,27
3816,2363
3816,2364
3816,2365
3819,2366
3819,2367
3821,213
3821,23
3822,365
3822,55
3822,2368
3822,2369
3822,2370
3823,23
3823,794
3823,94
3823,169
3823,2371
3824,37
3824,615
3825,1154
3825,9
3826,31
3826,1652
3826,652
3827,1302
3827,179
3827,5
3827,1694
3827,1304
3827,1147
3830,2372
3830,2373
3831,206
3831,2374
3831,2375
3831,2376
3831,2377
3831,2378
3832,2379
3832,2380
3832,2381
3833,1044
3833,2382
3834,5
3834,2383
3835,5
3835,52
3836,37
3836,2384
3836,2385
3837,23
3837,2386
3837,2387
3838,2387
3839,2387
3840,27
3840,1037
3840,2388
3841,39
3841,1848
3843,2389
3843,1977
3844,2
3844,704
3845,2390
3846,451
3846,814
3846,2391
3847,1999
3847,2392
3849,746
3851,2393
3852,268
3852,2394
3855,55
3855,1973
3855,1670
3857,15
3857,182
3857,2395
3858,55
3858,2396
3858,1226
3859,2397
3859,694
3859,2398
3861,5
3861,1645
3861,2399
3862,304
3862,169
3862,2400
3863,63
3863,2401
3863,2402
3863,2403
3863,2404
3864,1573
3865,15
3865,713
3865,229
3865,2405
3868,15
3869,15
3870,27
3870,2406
3871,15
3872,31
3872,923
3872,2407
3872,2408
3873,31
3873,2409
3877,218
3877,219
3877,2410
3877,2411
3877,2412
3877,2413
3879,5
3879,1465
3879,2073
3879,52
3882,23
3882,520
3882,504
3884,9
3888,2414
3889,989
3889,132
3893,23
3893,254
3893,224
3893,2214
3893,2415
3894,2034
3894,2416
3894,2417
3894,2418
3895,23
3895,2419
3895,2420
3895,2421
3895,2422
3897,31
3897,1188
3897,1086
3898,29
3898,5
3899,2423
3899,2424
3900,242
3900,2425
3901,35
3901,409
3901,1854
3906,2426
3906,214
3908,31
3908,1508
3908,843
3908,1197
3909,204
3910,206
3910,168
3910,487
3910,2219
3910,2427
3910,55
3910,1568
3910,2428
3910,427
3910,2429
3910,2430
3910,68
3910,2431
3910,2432
3910,1964
3910,694
3910,2433
3910,2086
3910,2434
3910,2435
3910,2436
3910,2437
3910,2438
3910,2439
3910,2440
3910,2441
3911,29
3914,2442
3914,2443
3915,1761
3915,2444
3916,21
3916,1154
3916,2445
3916,2446
3917,1005
3917,2447
3917,2448
3917,2449
3918,1005
3918,1006
3918,2448
3918,2450
3919,132
3919,1656
3919,583
3919,1287
3920,594
3920,1399
3922,1044
3925,2451
3926,7
3926,2452
3927,7
3928,23
3928,1805
3929,23
3930,23
3930,1805
3932,23
3933,2453
3937,2
3938,2454
3939,1729
3940,1729
3941,1729
3942,2455
3943,63
3943,229
3945,257
3945,2456
3945,258
3945,1128
3945,2457
3945,2458
3945,2459
3946,5
3946,2460
3946,2073
3946,52
3946,1585
3947,37
3947,2461
3948,1188
3948,23
3948,1060
3948,2462
3949,2463
3949,913
3949,1336
3950,7
3950,716
3950,54
3950,2464
3952,1188
3952,2465
3952,2466
3952,2467
3952,2468
3953,913
3953,728
3955,1520
3958,2469
3959,37
3959,2470
3959,2471
3962,1978
3962,2472
3963,37
3964,572
3965,15
3966,2473
3967,64
3967,1218
3967,165
3967,1258
3967,95
3967,2474
3968,7
3968,11
3968,2464
3969,5
3969,1645
3969,1394
3971,1005
3972,187
3972,1704
3972,2475
3973,913
3973,1789
3974,63
3977,31
3977,1652
3977,2476
3977,1701
3978,1188
3978,7
3978,30
3978,2460
3978,509
3979,63
3979,2048
3979,2401
3980,578
3981,1302
3981,2211
3981,5
3981,1585
3981,2477
3983,452
3983,1906
3983,2478
3984,27
3984,28
3984,1244
3985,825
3985,2479
3986,843
3987,50
3988,213
3988,23
3988,2480
3989,169
3989,2481
3989,2482
3989,193
3989,2483
3989,2484
3990,15
3990,705
3990,1562
3991,21
3991,2485
3991,2486
3992,50
3992,1492
3992,2487
3992,2488
3993,204
3993,1830
3993,519
3993,2489
3993,2490
3994,2491
3994,9
3994,2492
3994,1824
3996,477
3996,2493
3996,268
3996,2494
3996,2495
3996,2496
3996,2497
3997,63
3997,56
3997,2498
3997,638
3997,2499
3997,2500
3998,29
3998,5
3998,1645
3998,2501
3999,31
3999,1652
4000,58
4002,15
4002,568
4003,15
4003,568
4005,27
4005,28
4005,1244
4006,2321
4006,2502
4006,2503
4006,2504
4006,2456
4007,7
4008,23
4008,352
4009,23
4009,900
4009,2505
4010,23
4010,1174
4010,286
4010,56
4011,31
4011,1669
4012,31
4014,50
4014,225
4014,2506
4015,7
4015,1716
4016,21
4016,110
4017,654
4017,2507
4018,15
4019,334
4019,40
4019,2508
4020,615
4020,255
4021,2509
4021,2510
4022,1188
4022,7
4022,2511
4022,2355
4023,23
4023,2512
4023,504
4023,409
4024,605
4024,1258
4024,597
4024,387
4024,1259
4024,1549
4024,694
4024,2513
4024,2514
4024,2515
4024,2516
4025,1302
4025,29
4025,2211
4025,5
4025,1315
4027,23
4027,9
4027,95
4027,165
4027,2517
4029,206
4029,2518
4029,2519
4029,1762
4030,2520
4030,132
4030,2521
4031,31
4031,50
4032,31
4032,1188
4032,2334
4032,2522
4033,63
4033,437
4033,35
4033,520
4033,504
4033,409
4034,339
4034,2523
4034,1567
4034,2524
4034,2525
4035,55
4035,794
4035,1258
4035,1179
4035,2301
4035,169
4035,2526
4035,2527
4036,64
4036,2512
4036,2528
4036,2529
4037,842
4039,31
4039,704
4040,2530
4040,288
4040,2531
4040,308
4040,2532
4041,15
4041,1010
4042,27
4042,2533
4042,2534
4043,451
4046,1806
4046,2535
4047,63
4047,635
4047,2536
4047,1123
4052,37
4052,1830
4052,2460
4052,2537
4053,9
4054,713
4054,2538
4055,1694
4055,913
4055,592
4055,2539
4056,2460
4056,2073
4056,52
4056,1196
4056,2540
4061,37
4062,155
4062,2541
4063,7
4063,2542
4063,2543
4064,1044
4065,1044
4066,27
4066,125
4066,2544
4066,2545
4067,37
4068,63
4069,31
4069,1224
4069,2546
4069,1394
4069,317
4069,2214
4074,2547
4074,2548
4077,55
4077,65
4077,597
4077,2549
4077,2550
4077,2551
4078,2
4078,1595
4079,23
4079,2552
4080,27
4080,2553
4081,15
4082,307
4082,1556
4082,1557
4083,451
4083,954
4084,15
4084,462
4084,89
4085,15
4085,462
4085,89
4086,2266
4089,23
4089,2554
4090,21
4090,712
4090,1614
4091,2555
4091,9
4091,1087
4092,451
4092,2556
4093,1597
4093,2557
4102,462
4103,33
4103,5
4104,9
4104,1087
4104,2558
4105,63
4105,435
4109,2559
4110,107
4111,2
4113,2560
4115,1037
4115,2561
4115,2562
4116,2563
4117,31
4121,33
4121,5
4121,570
4123,31
4124,23
4125,31
4126,7
4126,1495
4126,1496
4127,213
4127,2
4127,2564
4128,5
4129,1618
4130,1615
4131,451
4131,2565
4132,7
4132,1556
4132,816
4133,1556
4133,419
4133,1557
4135,2
4135,824
4135,1426
4135,288
4138,63
4141,178
4142,2566
4142,2567
4143,1302
4143,2211
4143,5
4144,675
4144,2568
4144,1921
4144,1920
4146,1756
4147,76
4147,600
4148,37
4148,23
4148,158
4148,58
4149,31
4149,1302
4149,2211
4152,55
4153,15
4153,255
4154,21
4154,318
4155,5
4155,126
4155,1645
4156,2569
4156,1224
4156,2570
4156,2571
4156,211
4156,2572
4158,7
4158,263
4158,2573
4159,5
4159,2073
4159,52
4160,365
4160,2574
4160,2575
4161,1188
4161,645
4161,1239
4161,2576
4164,2073
4164,1537
4164,2577
4166,216
4166,2578
4166,242
4166,2353
4167,63
4167,1830
4167,1060
4167,2579
4168,50
4168,132
4174,2
4174,309
4178,27
4178,1428
4180,1005
4180,2580
4180,2581
4181,2582
4181,2583
4184,155
4187,27
4187,2584
4189,757
4190,27
4191,15
4191,2585
4193,27
4193,2586
4193,2587
4193,2588
4194,107
4194,2589
4194,1344
4195,1044
4197,15
4198,1005
4200,31
4200,1593
4200,2590
4202,2023
4202,2591
4203,37
4203,2592
4203,2593
4204,2594
4204,2595
4205,451
4210,1037
4210,2596
4211,2597
4211,2310
4211,2598
4212,973
4212,2599
4212,2600
4214,7
4214,4
4214,2601
4215,7
4215,1495
4215,1496
4215,4
4217,229
4218,954
4218,2602
4219,1005
4220,15
4221,15
4223,15
4223,441
4223,2031
4223,2331
4223,2603
4223,2604
4223,2605
4224,1302
4224,2211
4224,5
4225,1731
4225,99
4226,727
4226,645
4226,1725
4226,2606
4228,37
4228,286
4229,7
4229,2330
4229,2607
4231,578
4231,1551
4232,50
4232,132
4232,2608
4233,31
4233,2609
4233,2610
4234,31
4234,1600
4235,2611
4235,2612
4237,55
4237,65
4237,2255
4238,15
4238,2613
4238,225
4238,2614
4238,2615
4238,2426
4239,63
4239,1484
4239,1512
4240,361
4240,35
4240,2616
4241,1286
4241,2006
4241,541
4241,2357
4241,2617
4241,2618
4242,2619
4242,1258
4242,2620
4242,2621
4243,2622
4246,95
4246,441
4247,31
4247,2048
4248,37
4248,23
4248,2623
4248,2624
4251,2625
4251,909
4251,2626
4252,2627
4254,2628
4254,2629
4254,2630
4255,11
4255,2460
4255,54
4255,2631
4256,1187
4256,913
4260,2632
4262,23
4263,5
4263,991
4265,2460
4265,2073
4265,2633
4265,1229
4267,2523
4268,63
4270,23
4270,255
4273,2427
4273,55
4273,2634
4273,189
4273,2635
4275,31
4275,1912
4276,331
4276,2120
4278,2636
4278,2637
4280,5
4280,1624
4282,692
4282,2638
4284,2639
4285,15
4289,361
4289,2640
4290,7
4290,2641
4291,7
4291,2642
4292,7
4293,15
4293,1387
4294,1004
4296,15
4296,2643
4297,488
4297,1400
4297,953
4297,2644
4298,2645
4298,2646
4298,2647
4299,31
4299,2648
4299,2649
4299,2650
4300,2651
4300,336
4305,2460
4305,52
4305,1585
4305,2652
4305,2653
4306,1188
4306,1518
4306,1519
4308,7
4308,795
4310,1154
4310,9
4312,365
4312,55
4312,564
4312,65
4312,66
4312,827
4312,374
4312,2654
4312,660
4312,193
4312,2655
4312,830
4312,601
4312,834
4312,2656
4312,2657
4313,23
4313,55
4313,95
4313,512
4316,31
4317,7
4317,2658
4321,31
4321,63
4321,29
4322,451
4323,27
4323,2659
4325,2660
4325,2661
4325,2662
4325,2663
4326,451
4327,27
4327,747
4327,2664
4329,5
4329,2665
4333,451
4334,2666
4334,2667
4334,2668
4337,7
4337,1826
4337,780
4338,7
4339,7
4339,2669
4340,2609
4340,2048
4342,2670
4343,31
4343,1188
4343,2245
4344,1302
4344,2211
4344,5
4344,56
4344,2671
4345,206
4345,1220
4345,2672
4347,1105
4347,2673
4349,15
4349,2674
4350,326
4350,327
4350,355
4351,280
4351,157
4353,15
4354,280
4354,157
4355,27
4355,570
4356,7
4357,7
4359,7
4359,826
4361,31
4361,17
4361,359
4361,1793
4366,21
4366,110
4367,15
4367,64
4367,731
4367,732
4367,1174
4367,733
4367,2675
4368,610
4368,286
4369,23
4369,1508
4369,2676
4369,2677
4370,1188
4370,33
4370,5
4370,752
4371,31
4371,424
4372,9
4372,1507
4378,204
4378,2678
4378,694
4378,695
4380,1769
4381,361
4381,50
4381,55
4381,130
4381,1776
4383,361
4383,55
4383,130
4383,2679
4384,2427
4384,1249
4384,2680
4384,2681
4384,2682
4384,2683
4386,1302
4386,2211
4386,5
4386,1694
4386,1783
4386,2684
4387,7
4387,55
4387,2685
4387,2686
4387,2687
4387,2688
4388,2344
4388,2345
4388,132
4388,2346
4389,2689
4389,2690
4390,55
4390,2691
4390,2692
4392,451
4394,1837
4394,1044
4395,720
4395,2693
4396,7
4396,187
4396,2694
4397,5
4397,2695
4399,2696
4399,2697
4399,2698
4402,1044
4403,1837
4403,1044
4404,1388
4406,15
4406,2699
4407,954
4409,451
4410,451
4410,2700
4412,1044
4412,2701
4419,1805
4420,2702
4420,2703
4422,1400
4422,1402
4424,2704
4424,2705
4426,27
4426,2706
4427,850
4427,2707
4428,27
4428,1346
4429,5
4429,2708
4432,27
4432,2709
4432,2710
4432,2711
4433,1805
4434,1163
4434,1046
4436,31
4436,2712
4437,2713
4438,187
4439,2714
4439,1909
4439,2715
4439,2716
4440,187
4441,31
4441,187
4441,2717
4442,2
4442,2718
4442,1018
4443,5
4443,183
4443,2719
4443,2720
4444,187
4444,2717
4446,31
4446,2721
4446,2722
4446,2723
4447,37
4447,2623
4448,15
4448,2031
4448,2724
4449,2725
4449,2726
4449,2727
4449,2728
4449,2729
4449,2730
4449,2731
4449,2732
4450,165
4450,2733
4450,791
4450,134
4451,2734
4451,694
4452,913
4452,2735
4452,2736
4453,1279
4454,2737
4454,2738
4454,2739
4454,2740
4458,1279
4459,2741
4459,2742
4459,2743
4462,1005
4462,2744
4463,1597
4463,2745
4464,5
4465,15
4465,2746
4466,5
4467,31
4467,2747
4467,509
4467,801
4470,2748
4471,5
4473,2
4473,2749
4474,9
4474,573
4474,2641
4475,2750
4476,642
4476,9
4477,15
4478,23
4478,704
4480,2
4480,2751
4482,27
4482,17
4482,2145
4482,2022
4483,5
4483,570
4484,2427
4484,55
4484,2752
4484,2753
4484,2754
4487,642
4487,9
4487,4
4488,451
4489,15
4489,462
4490,451
4492,63
4492,1063
4492,2755
4495,5
4496,2756
4496,9
4497,1005
4497,2757
4498,179
4498,5
4499,451
4500,2086
4500,2040
4500,2758
4500,2759
4500,2760
4502,642
4502,9
4502,2558
4504,5
4505,2
4506,5
4508,23
4508,5
4508,570
4509,23
4509,568
4511,819
4511,2749
4516,451
4517,2761
4518,2762
4519,23
4519,33
4519,1434
4519,2763
4519,2764
4520,7
4520,286
4521,31
4522,37
4523,23
4524,23
4526,31
4526,1456
4526,2765
4527,23
4529,1320
4529,1026
4529,2766
4529,2767
4531,39
4531,2768
4531,2769
4533,451
4533,813
4533,2770
4533,814
4534,21
4534,642
4534,2771
4534,2772
4535,2773
4535,2774
4535,2775
4537,1010
4537,2776
4541,23
4544,433
4544,2
4545,433
4545,2
4545,947
4546,2777
4552,2778
4552,2779
4552,2780
4553,23
4553,2781
4553,2782
4557,335
4557,307
4558,23
4562,451
4562,825
4563,5
4564,23
4564,33
4564,27
4565,1556
4565,1557
4571,451
4572,15
4572,2783
4572,2784
4573,9
4574,2
4574,4
4577,31
4578,2
4580,1556
4580,1557
4581,23
4581,33
4583,9
4584,2785
4584,811
4585,213
4585,23
4587,1037
4587,811
4587,2786
4587,2787
4589,1522
4589,2788
4591,953
4591,801
4591,2789
4593,2
4593,285
4593,2790
4593,2791
4594,451
4594,2792
4594,2793
4594,2794
4594,657
4594,2795
4595,15
4595,1708
4597,7
4597,816
4599,451
4600,8
4600,9
4602,15
4602,462
4603,5
4605,1421
4605,804
4608,9
4608,4
4608,573
4610,37
4611,39
4611,1032
4611,2796
4612,65
4612,196
4613,23
4613,285
4614,1556
4614,2266
4615,487
4615,681
4615,509
4616,5
4616,2797
4617,15
4619,286
4619,287
4619,811
4621,2798
4621,2799
4622,2
4622,2800
4623,17
4623,52
4624,326
4625,816
4625,2801
4626,954
4626,2802
4628,9
4629,5
4629,1010
4630,63
4632,451
4634,5
4634,1010
4635,179
4635,5
4636,1005
4636,1466
4638,23
4638,33
4639,31
4639,2609
4639,1102
4640,668
4640,1284
4640,1285
4640,695
4640,2803
4640,2804
4641,27
4641,53
4641,605
4641,311
4641,2805
4641,2806
4642,63
4642,242
4643,7
4643,640
4643,545
4644,2807
4644,2808
4645,2179
4645,2809
4646,37
4646,2810
4646,2416
4646,2811
4646,2812
4646,2813
4649,23
4649,2734
4653,2814
4653,414
4653,2815
4653,1634
4653,2816
4653,1926
4654,27
4654,1360
4654,56
4658,2233
4658,2817
4660,107
4660,2818
4661,23
4662,2
4663,31
4663,1456
4666,7
4666,2819
4666,52
4670,2820
4671,2821
4671,2822
4672,2175
4672,2823
4672,95
4673,5
4673,570
4675,9
4675,573
4676,31
4676,1456
4677,642
4677,9
4678,451
4678,2824
4679,568
4681,174
4681,7
4681,53
4683,23
4683,39
4683,2825
4683,2826
4686,2
4686,2827
4687,2828
4687,2829
4688,196
4688,909
4688,111
4688,1138
4688,2830
4688,2831
4688,2832
4689,2833
4689,2834
4689,2835
4689,2713
4690,451
4690,2836
4690,947
4695,2837
4697,2838
4699,37
4699,1224
4699,1314
4699,2460
4699,2537
4699,88
4699,2839
4700,21
4700,2840
4700,2841
4701,63
4703,130
4703,700
4703,2842
4703,2843
4703,2844
4703,86
4703,2845
4703,2846
4704,15
4704,2847
4705,27
4705,1407
4705,2848
4708,1016
4709,15
4709,179
4709,2849
4710,15
4710,58
4713,5
4714,179
4714,5
4715,451
4715,973
4717,2850
4718,23
4718,2851
4718,1783
4719,5
4719,2330
4719,622
4720,50
4720,611
4720,55
4720,2852
4720,1715
4720,565
4720,132
4721,52
4722,1485
4723,204
4723,2853
4725,216
4725,2523
4725,2071
4727,50
4727,23
4727,165
4727,95
4728,15
4728,2416
4728,255
4728,2854
4732,9
4733,1188
4733,2855
4733,2856
4734,50
4734,132
4734,256
4735,1761
4735,1543
4735,2857
4736,5
4736,2858
4738,1963
4740,188
4740,64
4741,2219
4741,2859
4741,2429
4741,2431
4741,1401
4741,2860
4743,2563
4743,2861
4744,27
4744,307
4744,2465
4744,2862
4744,2856
4745,2863
4745,132
4745,2864
4745,2865
4745,2866
4748,9
4749,2
4749,1255
4749,2867
4750,2
4754,5
4754,930
4756,1682
4756,1674
4756,638
4756,2868
4756,2869
4756,25
4756,2870
4756,2871
4757,5
4757,1645
4757,2872
4757,2873
4757,2874
4759,1761
4765,2875
4765,2876
4766,55
4766,711
4766,1628
4766,2877
4766,2878
4769,2879
4769,2880
4769,2881
4770,31
4770,1508
4771,15
4771,2882
4771,2326
4771,2883
4772,2884
4772,2885
4774,2134
4774,9
4774,1782
4775,31
4775,7
4775,40
4775,2886
4775,2887
4776,1302
4776,2211
4776,5
4776,308
4776,2888
4777,2889
4777,2890
4780,594
4780,169
4780,2891
4782,2892
4783,2893
4784,2894
4785,2895
4785,2896
4786,7
4786,2897
4787,451
4788,948
4788,2898
4789,7
4789,2899
4792,1460
4794,117
4794,566
4794,2900
4795,2901
4796,2902
4798,5
4798,2903
4799,27
4799,2904
4800,760
4801,746
4801,1342
4802,2905
4803,23
4803,179
4804,2906
4808,7
4809,2208
4810,1005
4811,2907
4811,2908
4812,7
4812,1498
4813,15
4814,7
4814,1302
4814,2211
4814,11
4814,358
4814,2460
4814,54
4814,2909
4815,1302
4815,29
4815,5
4816,15
4816,1302
4816,2211
4816,16
4816,2910
4816,2911
4816,2912
4816,1766
4818,2913
4818,2914
4818,2915
4821,11
4821,2916
4822,21
4822,2917
4823,50
4823,1394
4823,2918
4825,2919
4825,2920
4825,2921
4825,2922
4826,27
4826,1821
4827,2923
4828,361
4828,648
4828,869
4830,7
4831,973
4833,2924
4835,23
4836,31
4836,704
4840,1808
4840,130
4840,278
4840,1809
4840,138
4844,37
4844,2925
4844,2460
4844,2537
4844,2334
4844,2926
4845,178
4845,9
4846,187
4846,938
4846,939
4846,2927
4847,2427
4847,55
4847,2928
4847,65
4847,310
4847,2069
4847,2929
4848,23
4848,55
4848,1113
4848,413
4848,2930
4848,1936
4849,2931
4849,2869
4849,2932
4849,2933
4850,668
4850,2934
4850,2935
4852,63
4855,179
4855,5
4857,27
4857,747
4857,2936
4860,37
4860,1556
4860,1557
4862,37
4862,2157
4862,1507
4863,2937
4863,2938
4865,7
4865,105
4866,1188
4866,2872
4867,31
4867,174
4867,469
4871,2939
4871,2940
4871,2941
4873,204
4873,2463
4873,1963
4873,297
4873,2942
4873,2943
4874,1224
4874,1174
4874,2301
4874,2944
4876,31
4876,1953
4876,2945
4877,517
4877,2946
4877,2947
4877,2948
4877,1126
4878,188
4878,1690
4878,2949
4878,1701
4879,1264
4879,9
4880,63
4881,254
4881,2950
4881,2951
4881,95
4881,268
4883,55
4883,2952
4883,597
4885,15
4886,21
4886,1
4887,31
4887,2609
4887,2155
4888,1904
4888,297
4888,2953
4888,2954
4888,2955
4889,2460
4889,2073
4889,2956
4889,14
4889,52
4889,2957
4890,7
4890,2330
4893,31
4893,1493
4896,5
4896,263
4896,1688
4898,2958
4899,7
4899,11
4899,2460
4899,54
4899,2959
4899,2960
4900,1755
4900,2065
4900,2460
4900,9
4901,23
4901,731
4901,2961
4901,520
4901,2962
4902,555
4902,2963
4902,76
4902,2964
4902,2965
4903,50
4903,2570
4903,2966
4909,23
4911,2967
4911,2968
4912,31
4912,704
4914,529
4914,2969
4914,2970
4915,2971
4915,2972
4915,2973
4916,23
4916,747
4917,2974
4919,361
4919,130
4919,962
4919,2975
4920,5
4921,746
4925,31
4925,973
4925,704
4927,516
4927,2362
4927,1328
4927,2976
4927,2977
4928,936
4928,2978
4928,974
4929,31
4929,704
4929,1793
4932,2023
4932,2979
4936,37
4939,899
4941,23
4941,58
4941,2980
4942,1044
4942,2981
4945,179
4945,5
4946,2982
4946,2983
4946,2984
4947,179
4947,5
4951,29
4951,1027
4951,2985
4952,990
4953,2986
4953,1044
4954,5
4954,2987
4956,7
4956,2988
4957,179
4957,5
4958,7
4958,286
4959,1716
4961,2989
4962,132
4963,1302
4963,2990
4963,2211
4963,5
4963,382
4964,2991
4965,2853
4965,2992
4966,23
4967,1249
4967,70
4967,1775
4967,2993
4967,566
4967,2994
4967,2995
4967,2996
4967,294
4967,536
4967,2997
4967,2728
4967,2998
4967,2999
4967,3000
4967,3001
4967,3002
4967,3003
4967,3004
4967,2484
4969,7
4969,3005
4970,1388
4971,31
4971,681
4971,1501
4973,55
4973,596
4973,84
4973,68
4973,69
4973,3006
4973,211
4973,3007
4973,2369
4973,78
4974,31
4974,1508
4974,3008
4975,611
4975,1086
4976,50
4976,64
4976,1224
4976,17
4976,3009
4977,564
4977,165
4977,1650
4978,517
4978,909
4978,3010
4978,518
4979,9
4979,1586
4980,451
4980,1027
4981,990
4985,31
4985,1499
4985,3011
4987,31
4987,3012
4987,3013
4988,31
4988,532
4989,23
4989,53
4989,3014
4990,15
4990,705
4990,3015
4990,3016
4991,7
4991,11
4991,578
4991,358
4991,2460
4991,3017
4992,50
4992,1241
4993,326
4993,63
4993,945
4994,1302
4994,29
4994,2211
4994,2050
4995,1188
4995,213
4995,23
4998,1004
4998,2710
5004,747
5007,37
5007,27
5007,2023
5008,2639
5009,31
5009,12
5009,3018
5009,1567
5009,3019
5009,1085
5010,1154
5010,2609
5010,158
5011,3020
5011,3021
5011,694
5011,3022
5012,27
5012,3023
5012,3024
5013,1269
5013,728
5013,3025
5014,63
5015,134
5015,3026
5016,50
5021,704
5023,3027
5025,15
5025,713
5026,55
5026,547
5026,130
5026,3028
5026,3029
5026,3030
5027,15
5027,462
5028,1770
5028,3031
5033,37
5033,2157
5033,2158
5034,64
5034,3032
5039,15
5039,572
5040,23
5040,1037
5041,7
5041,947
5041,3033
5046,132
5046,2120
5046,3034
5046,3035
5047,7
5047,3015
5048,21
5048,3036
5048,3037
5048,3038
5049,15
5051,2219
5053,31
5054,37
5055,23
5055,1184
5059,1938
5059,145
5060,7
5060,3039
5060,3040
5062,3041
5062,2254
5062,3042
5063,15
5063,3043
5064,1755
5064,3044
5064,3045
5064,9
5065,615
5065,1761
5066,5
5066,1314
